1.785256073027498891e+00,-2.099978047223798397e-02,2.606987031564437368e-02,3.820361303486741189e-02,-1.036322660211085323e+00,-4.780109989181400842e-01
1.753004791698408171e+00,-2.054646103114500522e-02,2.561111247148068967e-02,3.698511060412845719e-02,-1.022739987007864837e+00,-4.648866941984865497e-01
1.721490330226578269e+00,-2.010115959834590099e-02,2.516073520915022149e-02,3.601728124818191767e-02,-1.009456234264938024e+00,-4.518549184145241870e-01
1.690663845064115378e+00,-1.966414348535866150e-02,2.471813108236126100e-02,3.513504359163588386e-02,-9.965344972286735992e-01,-4.389564676407698984e-01
1.660565760342366914e+00,-1.923483950371661713e-02,2.428390873638410635e-02,3.430366506617285594e-02,-9.839571082399174440e-01,-4.262013965978883601e-01
1.631222235908105889e+00,-1.881282542560358886e-02,2.385844535441502060e-02,3.350907724534344517e-02,-9.716969139997611027e-01,-4.135987713932509080e-01
1.602614406574820904e+00,-1.839810170497801350e-02,2.344152029211802116e-02,3.274390574364642592e-02,-9.597291572024734263e-01,-4.011608894108160128e-01
1.574721102275971285e+00,-1.799068895265217016e-02,2.303289491080908261e-02,3.200368205767385038e-02,-9.480299730190813179e-01,-3.888992328087328976e-01
1.547520285982942001e+00,-1.759061368103006021e-02,2.263233185739687084e-02,3.128541727338908507e-02,-9.365769951996066878e-01,-3.768244293609426254e-01
1.520989732807266570e+00,-1.719790151822277527e-02,2.223960324061708543e-02,3.058696091694736510e-02,-9.253495371550034543e-01,-3.649462363222269468e-01
1.495107398370625340e+00,-1.681257353775517799e-02,2.185449427166065786e-02,2.990667404011606093e-02,-9.143285997933129350e-01,-3.532735509659581385e-01
1.469851640791645320e+00,-1.643464410333815573e-02,2.147680479358078307e-02,2.924324626805561295e-02,-9.034967997219548463e-01,-3.418144463812161082e-01
1.445201367223170497e+00,-1.606411953696188291e-02,2.110634975151100615e-02,2.859558572224053102e-02,-8.928382573719291226e-01,-3.305762314251591283e-01
1.421401087445354650e+00,-1.569892083730243387e-02,2.074590099902348661e-02,2.796644748107143461e-02,-8.825291559902231908e-01,-3.197641648956590088e-01
1.398423158020513535e+00,-1.533918829854541074e-02,2.039513722791456291e-02,2.735459854120127904e-02,-8.725511802251942894e-01,-3.093717157884932067e-01
